,S1Temp,S2Temp,S3Temp,S1Light,S2Light,S3Light,PIR1,PIR2,Persons,Overcrowded,Slope_CO2,Parts of the day
175,0.01,0.07,0.13,6,6,26,0,1,3,1,140.0,4
176,0.12,0.01,-0.01,6,6,26,1,1,3,1,130.0,4
177,0.06,0.03,0.04,6,6,26,0,1,3,1,130.0,4
178,0.03,-0.09,0.11,6,6,26,0,0,3,1,135.0,4
179,0.12,-0.02,0.05,4,6,26,0,0,3,1,125.0,4
180,0.07,0.09,0.14,4,6,30,0,1,3,1,120.0,4
181,0.12,0.06,0.09,4,6,24,1,1,3,1,130.0,4
182,0.04,0.16,-0.02,4,6,24,1,1,3,1,125.0,4
183,0.02,0.01,0.05,4,6,24,1,1,3,1,130.0,4
184,0.02,-0.01,0.07,4,6,24,1,1,3,1,115.0,4
185,0.07,-0.04,0.06,266,432,344,1,1,3,1,115.0,4
186,0.09,0.11,-0.01,284,464,366,1,1,3,1,110.0,4
187,0.13,0.03,-0.03,292,474,370,1,1,3,1,105.0,4
188,0.12,0.02,-0.05,296,478,372,1,1,3,1,105.0,4
189,0.06,0.04,0.08,298,478,370,1,1,3,1,110.0,4
190,0.14,0.04,0.0,298,478,370,1,0,3,1,110.0,4
191,0.13,-0.02,0.02,298,476,368,1,0,3,1,105.0,4
192,0.04,-0.07,-0.09,298,476,368,0,1,3,1,100.0,4
193,0.15,-0.18,-0.06,298,476,366,0,1,3,1,95.0,4
194,0.11,-0.16,-0.05,298,476,364,0,1,3,1,95.0,4
195,0.07,-0.11,0.08,298,476,362,1,0,3,1,100.0,4
196,0.11,-0.05,0.06,298,474,360,0,0,3,1,100.0,4
197,0.15,-0.03,-0.05,298,472,360,1,1,3,1,100.0,4
198,0.12,0.03,-0.06,298,470,360,1,1,3,1,105.0,4
199,0.06,0.01,0.13,296,468,358,1,1,2,0,95.0,4
200,0.15,-0.03,-0.08,296,468,356,0,1,2,0,95.0,4
201,0.19,0.01,0.11,296,468,354,1,1,2,0,100.0,4
202,0.15,0.05,0.12,296,468,354,0,0,2,0,110.0,4
203,0.09,0.1,0.1,296,468,354,1,1,2,0,110.0,4
204,0.1,0.14,0.07,296,468,354,1,1,2,0,95.0,4
205,0.08,0.04,0.04,294,468,354,1,1,2,0,80.0,4
206,0.14,0.03,0.1,294,466,352,1,1,2,0,80.0,4
207,0.09,0.07,0.1,294,466,352,1,1,2,0,75.0,4
208,0.2,0.05,0.02,294,464,354,1,1,2,0,85.0,4
209,0.12,0.0,0.08,294,462,352,1,1,2,0,95.0,4
210,0.23,0.17,0.03,294,464,350,1,1,2,0,95.0,4
211,-0.02,0.06,0.1,292,462,350,1,1,2,0,95.0,4
212,-0.01,0.08,0.03,292,462,350,0,0,2,0,95.0,4
213,0.13,0.03,0.09,292,460,350,1,1,2,0,100.0,4
214,0.13,0.05,0.04,292,462,350,0,0,2,0,75.0,4
215,0.08,0.1,0.06,292,460,350,0,0,2,0,60.0,4
216,0.07,0.03,0.13,292,460,348,0,0,2,0,60.0,4
217,0.09,0.06,0.15,292,462,350,0,1,2,0,60.0,4
218,0.05,0.1,0.01,292,462,350,1,1,2,0,65.0,4
219,0.12,0.1,0.02,294,462,350,0,1,2,0,50.0,4
220,-0.01,0.06,0.07,294,464,350,1,1,2,0,45.0,4
221,0.06,0.06,-0.01,294,462,350,0,0,2,0,40.0,4
222,0.07,0.13,0.05,292,462,350,1,1,2,0,45.0,4
223,0.1,0.13,0.0,294,464,350,0,0,2,0,55.0,4
224,0.11,0.15,-0.01,292,462,348,0,1,2,0,50.0,4
225,0.09,0.13,0.07,292,462,348,1,1,2,0,55.0,4
226,0.09,0.13,0.12,292,464,348,1,1,2,0,55.0,4
227,0.07,0.14,0.08,294,464,348,1,1,2,0,50.0,4
228,0.09,0.17,0.1,292,464,348,1,1,2,0,45.0,4
229,0.03,0.18,0.03,294,464,344,1,1,2,0,50.0,4
230,0.08,0.07,0.02,294,464,346,1,1,2,0,55.0,4
231,0.03,0.16,0.07,294,464,344,1,1,2,0,45.0,4
232,0.08,0.05,0.06,292,462,344,1,1,2,0,55.0,4
233,0.09,0.06,0.14,292,462,346,1,1,2,0,60.0,4
234,0.08,0.07,0.13,292,462,346,1,1,2,0,65.0,4
235,0.15,0.11,0.1,292,462,344,1,1,2,0,65.0,4
236,0.04,-0.01,0.13,292,462,342,1,1,2,0,50.0,4
237,0.04,0.08,0.13,292,462,344,1,1,2,0,55.0,4
238,0.03,0.09,0.18,292,462,344,0,1,2,0,60.0,4
239,0.09,0.04,0.07,292,462,342,1,0,2,0,55.0,4
240,0.01,0.1,0.07,292,462,340,1,1,2,0,50.0,4
241,-0.01,0.13,0.11,290,462,340,1,1,2,0,60.0,4
242,0.07,0.1,0.13,290,460,342,1,1,2,0,60.0,4
243,0.06,0.18,0.15,292,460,340,1,0,2,0,60.0,4
244,-0.03,0.06,0.15,292,460,342,1,1,2,0,55.0,4
245,0.03,0.13,0.0,290,460,340,1,1,2,0,50.0,4
246,0.06,0.07,0.03,292,460,340,0,1,2,0,50.0,4
247,0.0,0.15,0.05,290,460,340,0,1,2,0,45.0,4
248,0.01,0.08,0.12,290,460,340,1,1,2,0,45.0,4
249,0.08,0.2,0.03,290,460,340,0,1,2,0,45.0,4
250,0.02,0.1,0.14,292,460,340,1,0,2,0,50.0,4
251,-0.06,0.09,0.05,292,460,340,1,0,2,0,40.0,4
252,0.0,0.1,0.05,290,460,340,1,0,2,0,40.0,4
253,0.06,0.1,0.04,292,460,340,1,1,2,0,35.0,4
254,0.04,0.0,0.07,288,458,340,1,1,3,1,30.0,4
255,-0.02,0.14,0.02,284,454,340,1,1,3,1,25.0,4
256,0.0,0.13,0.03,286,454,16,1,1,2,0,20.0,4
257,0.0,0.03,0.08,284,456,16,1,1,2,0,25.0,4
258,-0.07,0.04,0.1,284,456,14,1,1,2,0,10.0,4
259,-0.05,0.05,0.1,284,454,14,1,1,2,0,20.0,4
260,-0.03,-0.01,0.11,284,452,14,0,1,2,0,15.0,4
261,0.08,0.07,0.05,284,452,14,1,1,2,0,30.0,4
262,0.06,0.02,0.15,284,452,14,1,0,2,0,35.0,4
263,0.07,0.05,0.02,284,452,14,1,0,2,0,30.0,4
264,0.01,0.1,0.01,284,452,14,0,0,2,0,45.0,4
265,-0.01,0.1,0.01,286,454,14,0,0,2,0,55.0,4
266,0.03,0.17,-0.02,284,454,12,1,0,2,0,50.0,4
267,-0.01,0.24,-0.07,284,456,12,0,1,2,0,45.0,4
268,-0.01,0.15,0.11,284,456,12,1,1,2,0,35.0,4
269,0.08,0.09,0.06,286,454,12,1,0,2,0,40.0,4
270,0.04,0.05,-0.05,284,454,12,0,0,2,0,35.0,4
271,0.04,0.18,0.06,284,454,12,0,0,2,0,35.0,4
272,0.06,0.09,0.01,286,456,12,0,0,2,0,30.0,4
273,-0.02,-0.03,0.07,284,454,12,0,0,2,0,25.0,4
274,0.0,0.1,0.03,284,454,12,1,0,2,0,20.0,4
275,0.04,0.07,-0.08,284,452,12,1,0,2,0,25.0,4
276,0.02,0.21,-0.07,284,456,12,1,1,2,0,25.0,4
277,0.05,0.08,-0.04,284,456,10,0,1,2,0,25.0,4
278,0.04,0.09,-0.01,284,456,10,0,0,2,0,25.0,4
279,0.05,0.03,0.0,284,454,10,1,0,2,0,25.0,4
280,-0.03,0.02,-0.07,284,454,10,1,1,2,0,35.0,4
281,0.07,0.12,-0.01,284,456,10,1,1,2,0,25.0,4
282,-0.03,0.05,-0.06,284,456,10,1,1,2,0,20.0,4
283,0.11,0.07,-0.15,286,456,10,1,1,2,0,15.0,4
284,-0.05,0.04,-0.1,284,456,10,1,1,2,0,5.0,4
285,-0.03,0.1,-0.18,284,456,10,1,1,2,0,-5.0,4
286,0.1,0.1,-0.13,284,454,10,1,1,2,0,5.0,4
287,0.04,-0.05,-0.18,284,454,10,1,1,2,0,5.0,4
288,0.03,0.12,-0.18,284,454,10,1,0,2,0,0.0,4
289,0.0,0.11,-0.08,284,454,10,1,1,2,0,5.0,4
290,0.01,0.01,-0.1,284,454,10,1,1,2,0,5.0,4
291,0.08,-0.02,-0.14,284,454,10,1,1,2,0,0.0,4
292,-0.02,0.17,-0.14,282,452,10,1,1,2,0,10.0,4
293,0.02,0.0,-0.18,282,452,10,1,1,2,0,10.0,4
294,-0.05,0.14,-0.1,282,452,10,1,1,0,0,10.0,4
295,-0.03,0.04,-0.18,0,0,0,1,1,0,0,15.0,4
296,0.09,0.0,-0.2,0,0,0,0,0,0,0,20.0,4
297,0.01,-0.06,-0.21,0,0,0,0,0,0,0,15.0,4
298,0.03,-0.02,-0.24,0,0,0,0,0,0,0,20.0,4
299,-0.05,-0.02,-0.18,0,0,0,0,0,0,0,20.0,4
300,-0.03,0.01,-0.15,0,0,0,0,0,0,0,15.0,4
301,-0.03,0.04,-0.23,0,0,0,0,0,0,0,10.0,4
302,-0.01,-0.03,-0.17,0,0,0,0,0,0,0,0.0,4
303,-0.04,-0.06,-0.19,0,0,0,0,0,0,0,-5.0,4
304,-0.06,-0.06,-0.16,0,0,0,0,0,0,0,10.0,4
305,0.03,-0.02,-0.17,0,0,0,0,0,0,0,10.0,4
306,0.0,-0.07,-0.17,0,0,0,0,0,0,0,5.0,4
307,0.05,-0.05,-0.23,0,0,0,0,0,0,0,0.0,4
308,-0.01,-0.04,-0.18,0,0,0,0,0,0,0,10.0,4
309,0.05,-0.01,-0.19,0,0,0,0,0,0,0,0.0,4
310,-0.03,-0.12,-0.25,0,0,0,0,0,0,0,5.0,4
311,-0.12,-0.06,-0.31,0,0,0,0,0,0,0,-20.0,4
312,0.03,-0.1,-0.32,0,0,0,0,0,0,0,-25.0,4
313,-0.1,-0.1,-0.19,0,0,0,0,0,0,0,-30.0,4
314,-0.08,-0.12,-0.12,0,0,0,0,0,0,0,-30.0,4
315,-0.05,-0.15,-0.2,0,0,0,0,0,0,0,-30.0,4
316,-0.08,-0.24,-0.15,0,0,0,0,0,0,0,-30.0,4
317,-0.12,-0.3,-0.17,0,0,0,0,0,0,0,-30.0,4
318,-0.08,-0.25,-0.32,0,0,0,0,0,0,0,-15.0,4
319,-0.15,-0.21,-0.26,0,0,0,0,0,0,0,-20.0,4
320,-0.09,-0.11,-0.18,0,0,0,0,0,0,0,-30.0,4
321,-0.1,-0.17,-0.22,0,0,0,0,0,0,0,-30.0,4
322,-0.14,-0.2,-0.24,0,0,0,0,0,0,0,-20.0,4
323,-0.06,-0.14,-0.22,0,0,0,0,0,0,0,-30.0,4
324,-0.12,-0.19,-0.13,0,0,0,0,0,0,0,-30.0,4
325,-0.05,-0.17,-0.2,0,0,0,0,0,0,0,-30.0,4
326,-0.09,-0.37,-0.17,0,0,0,0,0,0,0,-35.0,4
327,-0.15,-0.32,-0.17,0,0,0,0,0,0,0,-35.0,4
328,-0.09,-0.23,-0.26,0,0,0,0,0,0,0,-35.0,4
329,-0.15,-0.3,-0.18,0,0,0,0,0,0,0,-35.0,4
330,-0.09,-0.15,-0.26,0,0,0,0,0,0,0,-50.0,4
331,-0.26,-0.25,-0.24,0,0,0,0,0,0,0,-50.0,4
332,-0.1,-0.21,-0.15,0,0,0,0,0,0,0,-50.0,4
333,-0.2,-0.34,-0.16,0,0,0,0,0,0,0,-45.0,4
334,-0.1,-0.12,-0.16,0,0,0,0,0,0,0,-55.0,4
335,-0.16,-0.28,-0.11,0,0,0,0,0,0,0,-50.0,4
336,-0.15,-0.25,-0.17,0,0,0,0,0,0,0,-60.0,4
337,-0.19,-0.17,-0.19,0,0,0,0,0,0,0,-65.0,4
338,-0.14,-0.3,-0.15,0,0,0,0,0,0,0,-70.0,4
339,-0.17,-0.36,-0.25,0,0,0,0,0,0,0,-80.0,4
340,-0.12,-0.35,-0.29,0,0,0,0,0,0,0,-75.0,4
341,-0.18,-0.32,-0.23,0,0,0,0,0,0,0,-75.0,4
342,-0.13,-0.36,-0.22,0,0,0,0,0,0,0,-85.0,4
343,-0.22,-0.3,-0.2,0,0,0,0,0,0,0,-90.0,4
344,-0.11,-0.43,-0.2,0,0,0,0,0,0,0,-85.0,4
345,-0.11,-0.3,-0.14,0,0,0,0,0,0,0,-95.0,4
346,-0.26,-0.2,-0.18,0,0,0,0,0,0,0,-95.0,4
347,-0.12,-0.2,-0.17,0,0,0,0,0,0,0,-90.0,4
348,-0.19,-0.29,-0.19,0,0,0,0,0,0,0,-100.0,4
349,-0.11,-0.42,-0.18,0,0,0,0,0,0,0,-100.0,4
350,-0.1,-0.25,-0.31,0,0,0,0,0,0,0,-95.0,4
351,-0.1,-0.33,-0.23,0,0,0,0,0,0,0,-95.0,4
352,-0.12,-0.27,-0.23,0,0,0,0,0,0,0,-85.0,4
353,-0.19,-0.25,-0.16,0,0,0,0,0,0,0,-85.0,4
354,-0.13,-0.25,-0.25,0,0,0,0,0,0,0,-90.0,4
355,-0.12,-0.32,-0.14,0,0,0,0,0,0,0,-90.0,4
356,-0.27,-0.3,-0.28,0,0,0,0,0,0,0,-85.0,4
357,-0.19,-0.31,-0.18,0,0,0,0,0,0,0,-90.0,4
358,-0.14,-0.26,-0.16,0,0,0,0,0,0,0,-95.0,4
359,-0.26,-0.27,-0.19,0,0,0,0,0,0,0,-100.0,4
360,-0.18,-0.15,-0.25,0,0,0,0,0,0,0,-100.0,4
361,-0.15,-0.29,-0.07,0,0,0,0,0,0,0,-90.0,4
362,-0.28,-0.18,-0.11,0,0,0,0,0,0,0,-90.0,4
363,-0.16,-0.17,-0.18,0,0,0,0,0,0,0,-95.0,4
364,-0.16,-0.29,-0.21,0,0,0,0,0,0,0,-100.0,4
365,-0.15,-0.32,-0.09,0,0,0,0,0,0,0,-95.0,4
366,-0.19,-0.27,-0.15,0,0,0,0,0,0,0,-85.0,4
367,-0.11,-0.28,-0.14,0,0,0,0,0,0,0,-90.0,4
368,-0.09,-0.2,-0.08,0,0,0,0,0,0,0,-100.0,4
369,-0.08,-0.27,-0.13,0,0,0,0,0,0,0,-95.0,4
370,-0.09,-0.31,-0.18,0,0,0,0,0,0,0,-80.0,4
371,-0.14,-0.26,-0.23,0,0,0,0,0,0,0,-80.0,4
372,-0.13,-0.28,-0.13,0,0,0,0,0,0,0,-95.0,4
373,-0.1,-0.17,-0.19,0,0,0,0,0,0,0,-90.0,4
374,-0.08,-0.26,-0.26,0,0,0,0,0,0,0,-85.0,4
375,-0.16,-0.33,-0.12,0,0,0,0,0,0,0,-90.0,4
376,-0.19,-0.22,-0.14,0,0,0,0,0,0,0,-85.0,4
377,-0.1,-0.17,-0.15,0,0,0,0,0,0,0,-90.0,4
378,-0.13,-0.24,-0.2,0,0,0,0,0,0,0,-95.0,4
379,-0.13,-0.13,-0.15,0,0,0,0,0,0,0,-95.0,4
380,-0.14,-0.26,-0.12,0,0,0,0,0,0,0,-100.0,4
381,-0.11,-0.21,-0.18,0,0,0,0,0,0,0,-95.0,4
382,-0.16,-0.21,-0.13,0,0,0,0,0,0,0,-105.0,4
383,-0.14,-0.11,-0.21,0,0,0,0,0,0,0,-115.0,4
384,-0.07,-0.26,-0.14,0,0,0,0,0,0,0,-105.0,4
385,-0.06,-0.22,-0.13,0,0,0,0,0,0,0,-110.0,4
386,-0.2,-0.27,-0.22,0,0,0,0,0,0,0,-105.0,4
387,-0.16,-0.19,-0.11,0,0,0,0,0,0,0,-105.0,4
388,-0.1,-0.24,-0.14,0,0,0,0,0,0,0,-105.0,4
389,-0.12,-0.12,-0.19,0,0,0,0,0,0,0,-100.0,4
390,-0.1,-0.14,-0.05,0,0,0,0,0,0,0,-100.0,4
391,-0.06,-0.15,-0.11,0,0,0,0,0,0,0,-105.0,4
392,-0.12,-0.21,-0.08,0,0,0,0,0,0,0,-100.0,4
393,-0.07,-0.19,-0.07,0,0,0,0,0,0,0,-100.0,4
394,-0.1,-0.17,-0.21,0,0,0,0,0,0,0,-105.0,4
395,-0.06,-0.2,-0.17,0,0,0,0,0,0,0,-100.0,4
396,-0.04,-0.27,-0.1,0,0,0,0,0,0,0,-100.0,4
397,-0.12,-0.28,-0.08,0,0,0,0,0,0,0,-100.0,4
398,-0.15,-0.14,-0.06,0,0,0,0,0,0,0,-90.0,4
399,-0.13,-0.15,-0.17,0,0,0,0,0,0,0,-95.0,4
400,-0.17,-0.29,-0.08,0,0,0,0,0,0,0,-105.0,4
401,-0.12,-0.15,-0.1,0,0,0,0,0,0,0,-100.0,4
402,-0.11,-0.15,-0.1,0,0,0,0,0,0,0,-105.0,4
403,-0.07,-0.18,-0.13,0,0,0,0,0,0,0,-95.0,4
404,-0.08,-0.17,-0.1,0,0,0,0,0,0,0,-100.0,4
405,-0.14,-0.16,-0.15,0,0,0,0,0,0,0,-105.0,4
406,-0.03,-0.12,-0.04,0,0,0,0,0,0,0,-115.0,4
407,-0.05,-0.1,-0.08,0,0,0,0,0,0,0,-110.0,4
408,-0.12,-0.14,-0.18,0,0,0,0,0,0,0,-110.0,5
409,-0.12,-0.2,-0.21,0,0,0,0,0,0,0,-105.0,5
410,-0.01,-0.23,-0.16,0,0,0,0,0,0,0,-100.0,5
411,-0.04,-0.15,-0.13,0,0,0,0,0,0,0,-105.0,5
412,-0.04,-0.22,-0.21,0,0,0,0,0,0,0,-105.0,5
413,-0.14,-0.19,-0.11,0,0,0,0,0,0,0,-95.0,5
414,-0.06,-0.16,-0.18,0,0,0,0,0,0,0,-95.0,5
415,-0.12,-0.11,-0.19,0,0,0,0,0,0,0,-100.0,5
416,-0.12,-0.05,-0.21,0,0,0,0,0,0,0,-105.0,5
417,-0.06,-0.06,-0.21,0,0,0,0,0,0,0,-100.0,5
418,-0.12,-0.12,-0.14,0,0,0,0,0,0,0,-95.0,5
419,-0.09,-0.07,-0.17,0,0,0,0,0,0,0,-95.0,5
420,-0.13,-0.09,-0.13,0,0,0,0,0,0,0,-100.0,5
421,0.01,-0.14,-0.09,0,0,0,0,0,0,0,-95.0,5
422,-0.1,-0.18,-0.16,0,0,0,0,0,0,0,-100.0,5
423,-0.14,-0.17,-0.15,0,0,0,0,0,0,0,-95.0,5
424,-0.05,-0.13,-0.12,0,0,0,0,0,0,0,-100.0,5
425,-0.18,-0.05,-0.18,0,0,0,0,0,0,0,-100.0,5
426,-0.12,-0.07,-0.19,0,0,0,0,0,0,0,-95.0,5
427,-0.12,-0.08,-0.07,0,0,0,0,0,0,0,-85.0,5
428,-0.05,-0.11,-0.02,0,0,0,0,0,0,0,-85.0,5
429,-0.12,-0.24,-0.11,0,0,0,0,0,0,0,-80.0,5
430,-0.05,-0.14,-0.09,0,0,0,0,0,0,0,-80.0,5
431,-0.07,-0.19,-0.1,0,0,0,0,0,0,0,-75.0,5
432,0.0,-0.13,-0.15,0,0,0,0,0,0,0,-75.0,5
433,-0.09,-0.13,-0.05,0,0,0,0,0,0,0,-75.0,5
434,-0.05,-0.11,-0.19,0,0,0,0,0,0,0,-70.0,5
435,-0.09,-0.04,-0.09,0,0,0,0,0,0,0,-70.0,5
436,0.03,-0.16,-0.11,0,0,0,0,0,0,0,-70.0,5
437,0.02,-0.18,-0.14,0,0,0,0,0,0,0,-75.0,5
438,-0.07,-0.13,-0.07,0,0,0,0,0,0,0,-70.0,5
439,-0.04,-0.15,-0.04,0,0,0,0,0,0,0,-70.0,5
440,-0.08,-0.16,-0.13,0,0,0,0,0,0,0,-75.0,5
441,-0.11,-0.1,-0.09,0,0,0,0,0,0,0,-75.0,5
442,0.01,-0.14,-0.1,0,0,0,0,0,0,0,-80.0,5
443,-0.05,-0.1,-0.16,0,0,0,0,0,0,0,-70.0,5
444,-0.06,-0.1,-0.01,0,0,0,0,0,0,0,-70.0,5
445,-0.15,-0.13,-0.04,0,0,0,0,0,0,0,-65.0,5
446,-0.08,-0.04,-0.1,0,0,0,0,0,0,0,-75.0,5
447,-0.04,-0.09,-0.05,0,0,0,0,0,0,0,-70.0,5
448,0.03,-0.11,-0.14,0,0,0,0,0,0,0,-85.0,5
449,-0.09,-0.02,-0.06,0,0,0,0,0,0,0,-80.0,5
450,0.0,-0.09,-0.09,0,0,0,0,0,0,0,-75.0,5
451,-0.06,-0.11,-0.05,0,0,0,0,0,0,0,-80.0,5
452,-0.03,-0.1,-0.13,0,0,0,0,0,0,0,-85.0,5
453,-0.02,-0.11,-0.16,0,0,0,0,0,0,0,-90.0,5
454,-0.04,-0.11,-0.02,0,0,0,0,0,0,0,-90.0,5
455,-0.07,-0.08,-0.1,0,0,0,0,0,0,0,-80.0,5
456,-0.02,-0.12,-0.06,0,0,0,0,0,0,0,-80.0,5
457,-0.03,-0.12,-0.15,0,0,0,0,0,0,0,-75.0,5
458,-0.07,-0.13,-0.01,0,0,0,0,0,0,0,-75.0,5
459,0.03,-0.07,0.03,0,0,0,0,0,0,0,-80.0,5
460,-0.11,-0.08,0.05,0,0,0,0,0,0,0,-90.0,5
461,-0.14,-0.09,-0.06,0,0,0,0,0,0,0,-90.0,5
462,-0.16,-0.01,0.03,0,0,0,0,0,0,0,-90.0,5
463,-0.03,-0.13,0.0,0,0,0,0,0,0,0,-95.0,5
464,-0.04,-0.1,0.04,0,0,0,0,0,0,0,-95.0,5
465,-0.06,-0.07,-0.12,0,0,0,0,0,0,0,-95.0,5
466,-0.01,-0.13,0.01,0,0,0,0,0,0,0,-100.0,5
467,-0.09,-0.09,-0.11,0,0,0,0,0,0,0,-95.0,5
468,-0.12,-0.04,-0.16,0,0,0,0,0,0,0,-100.0,5
469,-0.12,-0.2,-0.03,0,0,0,0,0,0,0,-105.0,5
470,-0.01,-0.09,-0.04,0,0,0,0,0,0,0,-100.0,5
471,-0.19,-0.13,-0.07,0,0,0,0,0,0,0,-105.0,5
472,-0.08,-0.08,-0.06,0,0,0,0,0,0,0,-95.0,5
473,-0.11,-0.11,-0.01,0,0,0,0,0,0,0,-95.0,5
474,-0.18,-0.13,-0.06,0,0,0,0,0,0,0,-95.0,5
475,-0.03,-0.18,-0.02,0,0,0,0,0,0,0,-90.0,5
476,0.01,-0.13,-0.04,0,0,0,0,0,0,0,-95.0,5
477,-0.06,-0.11,-0.16,0,0,0,0,0,0,0,-95.0,5
478,-0.1,-0.1,-0.12,0,0,0,0,0,0,0,-105.0,5
479,0.02,-0.01,-0.08,0,0,0,0,0,0,0,-110.0,5
480,-0.09,-0.02,-0.11,0,0,0,0,0,0,0,-100.0,5
481,-0.04,-0.04,-0.1,0,0,0,0,0,0,0,-110.0,5
482,-0.01,-0.07,-0.07,0,0,0,0,0,0,0,-105.0,5
483,-0.05,-0.11,-0.11,0,0,0,0,0,0,0,-105.0,5
484,-0.14,-0.07,-0.04,0,0,0,0,0,0,0,-110.0,5
485,-0.04,-0.13,-0.07,0,0,0,0,0,0,0,-105.0,5
486,-0.07,-0.01,0.04,0,0,0,0,0,0,0,-105.0,5
487,-0.07,-0.07,0.02,0,0,0,0,0,0,0,-100.0,5
488,-0.01,-0.03,-0.09,0,0,0,0,0,0,0,-100.0,5
489,-0.08,-0.06,-0.13,0,0,0,0,0,0,0,-95.0,5
490,-0.07,-0.05,-0.05,0,0,0,0,0,0,0,-100.0,5
491,-0.11,-0.05,-0.15,0,0,0,0,0,0,0,-100.0,5
492,-0.13,-0.04,-0.09,0,0,0,0,0,0,0,-95.0,5
493,-0.12,-0.11,-0.09,0,0,0,0,0,0,0,-95.0,5
494,-0.05,-0.04,-0.16,0,0,0,0,0,0,0,-95.0,5
495,-0.05,-0.03,-0.06,0,0,0,0,0,0,0,-105.0,5
496,-0.07,-0.13,-0.07,0,0,0,0,0,0,0,-95.0,5
497,-0.13,-0.06,-0.08,0,0,0,0,0,0,0,-100.0,5
498,-0.11,-0.2,-0.03,0,0,0,0,0,0,0,-90.0,5
499,-0.06,-0.1,-0.07,0,0,0,0,0,0,0,-90.0,5
500,-0.06,-0.06,-0.03,0,0,0,0,0,0,0,-100.0,5
501,-0.05,0.0,-0.07,0,0,0,0,0,0,0,-90.0,5
502,-0.07,-0.09,-0.06,0,0,0,0,0,0,0,-90.0,5
503,-0.14,-0.06,0.03,0,0,0,0,0,0,0,-90.0,5
504,-0.15,-0.04,-0.11,0,0,0,0,0,0,0,-75.0,5
505,-0.1,-0.1,-0.07,0,0,0,0,0,0,0,-85.0,5
506,-0.09,-0.13,-0.13,0,0,0,0,0,0,0,-75.0,5
507,-0.08,-0.09,-0.07,0,0,0,0,0,0,0,-80.0,5
508,0.0,-0.07,-0.19,0,0,0,0,0,0,0,-80.0,5
509,-0.11,-0.03,-0.05,0,0,0,0,0,0,0,-70.0,5
510,-0.09,-0.14,-0.06,0,0,0,0,0,0,0,-65.0,5
511,0.0,-0.09,-0.19,0,0,0,0,0,0,0,-65.0,5
512,0.03,-0.11,-0.06,0,0,0,0,0,0,0,-70.0,5
513,-0.01,-0.07,-0.17,0,0,0,0,0,0,0,-70.0,5
514,-0.03,-0.05,-0.11,0,0,0,0,0,0,0,-75.0,5
515,-0.04,-0.04,-0.06,0,0,0,0,0,0,0,-75.0,5
516,-0.02,-0.14,-0.09,0,0,0,0,0,0,0,-75.0,5
517,0.0,-0.08,-0.03,0,0,0,0,0,0,0,-80.0,5
518,0.0,-0.18,-0.04,0,0,0,0,0,0,0,-80.0,5
519,0.05,-0.06,-0.1,0,0,0,0,0,0,0,-80.0,5
520,-0.11,-0.16,-0.11,0,0,0,0,0,0,0,-80.0,5
521,-0.02,-0.01,-0.04,0,0,0,0,0,0,0,-80.0,5
522,-0.01,-0.08,-0.06,0,0,0,0,0,0,0,-75.0,5
523,0.01,-0.12,-0.11,0,0,0,0,0,0,0,-75.0,5
524,-0.08,-0.05,-0.04,0,0,0,0,0,0,0,-70.0,5
525,-0.03,-0.02,-0.01,0,0,0,0,0,0,0,-75.0,5
526,-0.02,-0.1,-0.03,0,0,0,0,0,0,0,-85.0,5
527,0.01,-0.07,-0.01,0,0,0,0,0,0,0,-85.0,5
528,-0.03,-0.09,-0.09,0,0,0,0,0,0,0,-80.0,5
529,-0.01,-0.13,-0.03,0,0,0,0,0,0,0,-75.0,5
530,0.02,-0.16,0.0,0,0,0,0,0,0,0,-80.0,5
531,-0.04,-0.07,-0.01,0,0,0,0,0,0,0,-75.0,5
532,-0.19,-0.13,-0.02,0,0,0,0,0,0,0,-75.0,5
533,-0.1,-0.09,-0.02,0,0,0,0,0,0,0,-65.0,5
534,-0.05,-0.05,-0.01,0,0,0,0,0,0,0,-65.0,5
535,-0.06,-0.01,-0.03,0,0,0,0,0,0,0,-70.0,5
536,-0.05,-0.12,-0.14,0,0,0,0,0,0,0,-70.0,5
537,-0.06,-0.03,-0.14,0,0,0,0,0,0,0,-70.0,5
538,-0.14,-0.12,-0.08,0,0,0,0,0,0,0,-75.0,5
539,-0.01,-0.1,0.01,0,0,0,0,0,0,0,-80.0,5
540,-0.09,-0.05,-0.02,0,0,0,0,0,0,0,-70.0,5
541,-0.06,-0.12,0.06,0,0,0,0,0,0,0,-75.0,5
542,0.0,-0.11,-0.03,0,0,0,0,0,0,0,-70.0,5
543,-0.03,-0.03,-0.04,0,0,0,0,0,0,0,-70.0,5
544,0.04,-0.1,-0.05,0,0,0,0,0,0,0,-65.0,5
545,-0.01,-0.14,-0.05,0,0,0,0,0,0,0,-60.0,5
546,-0.07,-0.02,-0.01,0,0,0,0,0,0,0,-70.0,5
547,0.01,-0.1,-0.03,0,0,0,0,0,0,0,-70.0,5
548,-0.12,0.02,-0.05,0,0,0,0,0,0,0,-70.0,5
549,-0.07,-0.05,-0.04,0,0,0,0,0,0,0,-75.0,5
550,-0.06,-0.02,-0.03,0,0,0,0,0,0,0,-70.0,5
551,-0.08,-0.09,-0.01,0,0,0,0,0,0,0,-80.0,5
552,-0.1,-0.03,-0.06,0,0,0,0,0,0,0,-80.0,5
